Date,FAN,KOL,TAN,UNG,USO
2019-03-01,-0.010662630777038282,-0.20011600087401707,0.0321383916186686,0.12668462110639758,-0.057396931666574794
2019-03-04,-0.0038461685180664062,-0.19266591157274326,0.02588328499659514,0.11982176103751606,-0.044534427023994134
2019-03-05,0.0030817347409899816,-0.18256769796043992,0.017276844324178347,0.12621790926038037,-0.044462424884655134
2019-03-06,-0.0053680747721621585,-0.18963482922040212,-0.02555777568016711,0.11407011169545002,-0.06671963005617816
2019-03-07,-0.013761491301658999,-0.2080185450597562,-0.059059837260014306,0.10108930796074934,-0.060461359877395565
2019-03-08,-0.02210365582184375,-0.20308788867608032,-0.0630302814522175,0.08656331991042854,-0.050202495553252326
2019-03-11,-0.013667449060974763,-0.1797345932417967,-0.034967803907994956,0.06806280369762666,-0.023868310366918943
2019-03-12,-0.009781799459297517,-0.1791767527921528,-0.046732685353496284,0.08355319426798953,-0.04651162079279166
2019-03-13,-0.014189733322327026,-0.1732045828857529,-0.048799676448815575,0.07195175106280659,-0.014551358677530485
2019-03-14,-0.0022624951830817314,-0.16431633594456505,-0.04287415247355248,0.0791738455554796,-0.0016339464430830172
2019-03-15,-0.01638125554948966,-0.1677851829611734,-0.049841779851985825,0.07975458892039386,-0.006514651909255246
2019-03-18,-0.00822734911135314,-0.14904142461602665,-0.025834643182524927,0.11874999521034096,-0.0024310966450758103
2019-03-19,-0.014232249335464039,-0.15061730982381044,-0.022204578952777842,0.11921709785360488,-0.021513980371331138
2019-03-20,-0.004507920189714547,-0.12752528019601378,-0.019398248878790866,0.12833259196967411,-0.003984078882466976
2019-03-21,-0.020134191436360124,-0.12923459975981047,-0.05620610799717307,0.1152983216359557,-0.028883749189172126
2019-03-22,-0.04302670203279791,-0.1590346360823625,-0.09910954214107011,0.10652767172990213,-0.07207896365270858
2019-03-25,-0.01977180857413429,-0.138481178412806,-0.07073948476286741,0.11471665105831265,-0.054054040121631404
2019-03-26,-0.01147663519760249,-0.12046630228153615,-0.06371752166048326,0.11531365151333332,-0.06099393691487358
2019-03-27,-0.025449042488833052,-0.15370020497663558,-0.10362289986389986,0.08806166891701475,-0.0658591887242054
2019-03-28,-0.017358456017836085,-0.13049092789556602,-0.075139929405232,0.06932017865612108,-0.055810362881828814
2019-03-29,-0.01954888910926175,-0.12028610973368489,-0.04573550018193292,0.05291481370164037,-0.04141104014054702
2019-04-01,-0.020194428302200775,-0.12348819705108847,-0.03908791145553148,0.0545455206740528,-0.02062646712118585
2019-04-02,-0.0022778840392864578,-0.11768488110993215,-0.025451593747905517,0.07395640168137448,0.021193128933625915
2019-04-03,-0.005255232464563695,-0.12308675176101311,-0.013928724076740895,0.05713002626701406,0.014051471163562286
2019-04-04,-0.011210805001615472,-0.12905275219623988,-0.00041085574441841933,0.04120018268863725,0.0078003419539939165
2019-04-05,-0.015590202968369661,-0.1359899124061323,-0.006808173046405556,0.06382977988557981,0.0249415196201953
2019-04-08,-0.01485882679779476,-0.11506145157858988,0.02420017116068427,0.07239211451982026,0.07114303544085443
2019-04-09,-0.032918786156081396,-0.13115804067338557,-0.004469752443049253,0.07101123252611481,0.04385273655976454
2019-04-10,-0.031409741759058946,-0.15460729673496595,-0.007581749032644661,0.08204189577235403,0.01207546018204599
2019-04-11,-0.037307990200106965,-0.1632653265842052,-0.0216259120155405,0.06857403258361194,-0.013382851602530945
2019-04-12,-0.03519065130710361,-0.1433915843597421,-0.012835928235339123,0.05227579177529629,-0.016272208548815285
2019-04-15,-0.03848951844781442,-0.1493465876855778,0.0012150173611982877,0.010190498243075826,-0.022878259428266975
2019-04-16,-0.03854543512517756,-0.13684872965554698,0.016306547384160455,-0.0013221985870153189,-0.0007474012553290473
2019-04-17,-0.040668148220791456,-0.14330026670932564,0.014925329496580006,-0.022566381428028522,-0.009694266660711832
2019-04-18,-0.04208998076526067,-0.15061730982381044,-0.009865824723543592,-0.02963290836830842,-0.04034585122474661
2019-04-22,-0.041364274736550924,-0.14935465499733533,0.001186191309248099,0.0027161369636909552,-0.00726219158644583
2019-04-23,-0.03854543512517756,-0.13543602496751198,0.012253019076653254,-0.04033687362386188,0.002909088134765625
2019-04-24,-0.03016923052307948,-0.1460395840941286,0.01750201053062835,-0.043324554077168356,-0.01724136277318624
2019-04-25,-0.03311256837472846,-0.15460729673496595,0.024919648719726684,-0.041466642045690116,-0.010964953863914582
2019-04-26,-0.03021369614094309,-0.13810425114836036,0.0356708211611323,-0.02398609407279567,-0.045918374794416114
2019-04-29,-0.04347828791136966,-0.12952380710177952,0.019284912067317684,-0.025162687327707663,-0.039215751457937355
2019-04-30,-0.04366503927643086,-0.12917738911804924,-0.0007965136311237968,-0.01194692270824259,-0.03204658376205846
2019-05-01,-0.049356194776593254,-0.12573291577931467,0.03046303714193346,0.002659635403874742,-0.04202897939780167
2019-05-02,-0.06456238490830189,-0.11957954116736877,0.04517455294607812,-0.01927291000998789,-0.05804555340054273
2019-05-03,-0.0550786501646896,-0.11917093581086069,0.07023272067903169,-0.012900312014413039,-0.05852232525749555
2019-05-06,-0.06980053738596918,-0.13264645855523557,0.04928126639800859,-0.017929163070617638,-0.05426917630692028
2019-05-07,-0.07965866328643621,-0.15379705396798501,0.07835049973320715,-0.006771991923863808,-0.09652239855382636
2019-05-08,-0.0782361556643335,-0.161971815077298,0.04545458064028705,0.011659203487762433,-0.08581560322063247
2019-05-09,-0.07075815660061732,-0.1520467901485879,0.00894306137979614,0.004030459153398579,-0.08890469151451684
2019-05-10,-0.064935039020487,-0.15581095811993398,0.0155999755859375,0.018385644010728366,-0.10647179854947264
2019-05-13,-0.09550963493169741,-0.20461637842461577,-0.06577435328663161,-0.007430073537128985,-0.12005548650626936
2019-05-14,-0.08166191548765037,-0.20640785719540536,-0.0455598580137254,0.00043565669720363584,-0.0968421132940995
2019-05-15,-0.080714293888637,-0.21165638141544935,-0.043972702210593996,-0.024643308063368178,-0.09805283979074078
2019-05-16,-0.07791280703507626,-0.20864203141567883,-0.016736421404905506,-0.011673089503306772,-0.087499951985146
2019-05-17,-0.07686779374710284,-0.2391566370962525,-0.05818722480483825,-0.008714629903734996,-0.09543569230984338
2019-05-20,-0.09162495792262022,-0.24746573994774979,-0.06509539098078823,-0.009028417444318499,-0.09247758272976739
2019-05-21,-0.07928568976266044,-0.2381807157568693,-0.029755142406029493,-0.02242347761053225,-0.09009010140274056
2019-05-22,-0.08173416087232124,-0.24313021209511995,-0.03713330815699271,-0.04971896499161649,-0.13156102898012756
2019-05-23,-0.09259260642927286,-0.2485030169228643,-0.06137722424374374,-0.0649240747368691,-0.16964287059366945
2019-05-24,-0.07999999182564872,-0.23245879242367115,-0.03152297478583619,-0.06688964784140683,-0.1571330565596558
2019-05-28,-0.0666666712737889,-0.22576684194772367,-0.009600614101780924,-0.0791007319867124,-0.1441567827232921
2019-05-29,-0.05773506094974101,-0.22311001919540605,-0.011192551520129632,-0.06382973813622353,-0.10526319458580699
2019-05-30,-0.038490583311836676,-0.21898266146823478,0.015643317297780016,-0.06604172485759696,-0.12953367656196108
2019-05-31,-0.061527052467641175,-0.23472479775816735,-0.007347274925490969,-0.09927263666495248,-0.1973969311132696
2019-06-03,-0.05465286360435786,-0.23192772849375418,0.023547896085129433,-0.1381330816814688,-0.18892991760746694
2019-06-04,-0.04434585658810284,-0.24468087025148255,0.04489468245297613,-0.13691222727911684,-0.157735860572671
2019-06-05,-0.032017892435197016,-0.2581776175991228,0.11610482432192488,-0.13983943621772205,-0.17911581160774298
2019-06-06,-0.032017892435197016,-0.26732102748388115,0.13313479924689342,-0.14377409027349355,-0.16338878999868348
2019-06-07,-0.01710033795523857,-0.2689891477201738,0.1597251681889967,-0.14498939937146155,-0.1466565598445134
2019-06-10,-0.0075019041291880285,-0.2694954483379218,0.17993974978672672,-0.14803873711795507,-0.16779031166933006
2019-06-11,0.0037764495165577023,-0.2537572013439201,0.18369987627320042,-0.12643675360977302,-0.1627732273228904
2019-06-12,-0.0030097789291076973,-0.2667051212748472,0.16141561324139533,-0.1460343916650385,-0.20359276820752412
2019-06-13,0.0007518968976257884,-0.2703639223507439,0.187124495841898,-0.16099208422286812,-0.18805966983794226
2019-06-14,-0.011295152224879855,-0.26945409841276907,0.14513418885599566,-0.1465553284788724,-0.1878248430950901
2019-06-17,-0.009833593934573759,-0.2655795223852411,0.11754896714168579,-0.15487098875140767,-0.2004437830170925
2019-06-18,0.0,-0.2375886784655493,0.19612900928784444,-0.18923332831863487,-0.13793104708249837
2019-06-19,0.013730000754355676,-0.22561338783031604,0.19931573661390783,-0.1875,-0.14747931104385717
2019-06-20,0.03151420754796923,-0.203534441416501,0.20273746144614396,-0.20507401520927082,-0.09817351051353329
2019-06-21,0.033000791557017906,-0.20681268015539553,0.19098254901768302,-0.2222222222222222,-0.09864454008157507
2019-06-24,0.06279436460811245,-0.19704432600769728,0.19591143403538602,-0.1871369359956332,-0.0976709353681824
2019-06-25,0.04984418863261822,-0.20330677956737875,0.15232061547643555,-0.18433185467873722,-0.14407991382376045
2019-06-26,0.05594957144399899,-0.17691341085696613,0.18060922729631157,-0.17733778959823315,-0.1074800614894827
2019-06-27,0.06041337309149527,-0.16455698418246661,0.202050387572267,-0.16407888627487768,-0.1387526581916411
2019-06-28,0.07228920369418966,-0.13766233364111005,0.2312718460377489,-0.17809922468645004,-0.17815697779104026
2019-07-01,0.0828640150992036,-0.13156193431600724,0.2482668787338643,-0.187212682202405,-0.17362045648142047
2019-07-02,0.0719936568587855,-0.16286436871442947,0.25844152444878243,-0.18734178865515508,-0.22310760403266175
2019-07-03,0.09577013845479032,-0.15823186211909615,0.25580390357016136,-0.15712439476780513,-0.21323526552466718
2019-07-05,0.07266983312657835,-0.16217952722941845,0.2677643122012382,-0.11774744735485984,-0.19906167907785574
2019-07-08,0.067876847000683,-0.17173638048197298,0.2549441206716983,-0.10148083696056341,-0.19282811091245405
2019-07-09,0.05058362639954485,-0.18984960687525085,0.23322003218346846,-0.1027633495875235,-0.19518717037754985
2019-07-10,0.048498854930055804,-0.19390925145872456,0.21437522337419454,-0.08362361696450438,-0.1663340016244824
2019-07-11,0.0510047003468972,-0.19577380623566673,0.19159670249864283,-0.08458812461761166,-0.16721961215134248
2019-07-12,0.06015621036058351,-0.1789340487020166,0.2302096263400511,-0.07903927930539192,-0.12508734516871337
2019-07-15,0.05279505428057972,-0.1867924141264241,0.22520225487748188,-0.08938788468225133,-0.14523975696482122
2019-07-16,0.05116285431034929,-0.18014003289842506,0.23582472548067765,-0.10887998887422512,-0.16586043731272113
2019-07-17,0.05038764274619768,-0.17790620156596143,0.2424763256298371,-0.11334221443433112,-0.15710183976369127
2019-07-18,0.05019309511800486,-0.17996168992305242,0.25509766866547984,-0.11351353023241988,-0.17132612346425105
2019-07-19,0.05185759073819854,-0.18900125340055432,0.259323572770108,-0.12370202339985287,-0.17234044251298722
2019-07-22,0.05594407718967367,-0.17488786689809815,0.25704379642909936,-0.1136364119305164,-0.17338993555712903
2019-07-23,0.046923050513634317,-0.17316294595548845,0.25415570038574165,-0.11930295694445806,-0.16537097257933525
2019-07-24,0.0430437706449228,-0.17380187729422664,0.2575824444110577,-0.1308284006195386,-0.17743080006573517
2019-07-25,0.037094320825041806,-0.20983810695048077,0.229765047511906,-0.13709675214072542,-0.18482074809352256
2019-07-26,0.028352481237645624,-0.22460220575412293,0.2131914991013547,-0.16902653231618203,-0.1920943441822494
2019-07-29,0.03458876259403514,-0.22836101974416004,0.23932725783725753,-0.18656061291490839,-0.18313756208027537
2019-07-30,0.0061491100921318275,-0.2416514698339541,0.2693321221055084,-0.18719853793905497,-0.15642456835580684
2019-07-31,-0.0038373132585983478,-0.24893487989160037,0.3144765802234206,-0.15331004750760363,-0.1719394777550874
2019-08-01,-0.01519755407174008,-0.27862830446984177,0.3355321523708201,-0.1736080305650744,-0.20798314908207174
2019-08-02,-0.003840260290086915,-0.2797545815569442,0.3430591526802168,-0.17917032185708756,-0.18523779858669392
2019-08-05,-0.017027884344402795,-0.3012346196476209,0.2577952926603182,-0.21577121138207822,-0.20821725923425397
2019-08-06,-0.0023255607642110416,-0.3066008386215881,0.3250564734509552,-0.21636671825388198,-0.21934127638643658
2019-08-07,0.010980419084137561,-0.3092593176919764,0.3844781806378252,-0.22620576506089024,-0.24248778233940502
2019-08-08,0.010164199752044677,-0.30670730792504536,0.397345105781469,-0.2236731051869037,-0.23676878132439996
2019-08-09,0.0078003419539939165,-0.3217550141418105,0.3554773465213669,-0.23580600184853945,-0.18848920557280632
2019-08-12,-0.005455938834019786,-0.32966362186948395,0.3409995080204809,-0.2424617576978577,-0.18155622744857425
2019-08-13,0.02547768185775143,-0.30697381789808037,0.36777976871159807,-0.2254454544513195,-0.15696023083253466
2019-08-14,0.0144000244140625,-0.3151207185687663,0.33440372342463937,-0.2212978951567628,-0.18344044300587792
2019-08-15,0.010441776420283435,-0.31525210657343905,0.3432419486280955,-0.20396361547314965,-0.1887061781872662
2019-08-16,0.034930896575457136,-0.2885245651495261,0.4168250080228302,-0.20878206858364426,-0.1561806494896113
2019-08-19,0.03902435242219704,-0.29177541791104983,0.4542437104975801,-0.19949707070907322,-0.1445341342984732
2019-08-20,0.022489938735807773,-0.30244529091393235,0.4686906639717676,-0.20430109477708316,-0.1504747647249165
2019-08-21,0.023125993838533813,-0.3039591491227536,0.4801679356809653,-0.21739130778170612,-0.1562500389855955
2019-08-22,0.0031347931924396648,-0.3200506189322021,0.4281105383205664,-0.23215750788541606,-0.16630514847598982
2019-08-23,-0.005507450402370275,-0.3364720971543269,0.38097421511859525,-0.2266335596804489,-0.2158374757237432
2019-08-26,0.013470687625637336,-0.3121795333427152,0.4280408041537341,-0.2030540721933439,-0.2165381957578536
2019-08-27,0.007053303367830533,-0.31572247142604176,0.3864778998496427,-0.20184254037760552,-0.20859322004325967
2019-08-28,-0.006196740871541619,-0.3213836339166901,0.389521591794039,-0.17729591816047258,-0.19724135563291353
2019-08-29,-0.011574044605614096,-0.3127753404434183,0.4002751794293888,-0.15074948180973483,-0.18364521941514322
2019-08-30,-0.006944456197760852,-0.3082191764552886,0.37861008336731733,-0.16050950750555884,-0.21828102609632866
2019-09-03,0.011700512930990874,-0.2879847339351647,0.37332718616083466,-0.14122622437469007,-0.23932201579465703
2019-09-04,0.029019598867378982,-0.27777774394514243,0.392120911399855,-0.11858037837654453,-0.20394289546024447
2019-09-05,0.04025258293692246,-0.25798045210001563,0.3784897168595562,-0.08524453347788796,-0.19753087308033798
2019-09-06,0.042857138532089396,-0.23976222140852654,0.38907052700016376,-0.058874852311493565,-0.18771562155411928
2019-09-09,0.04289117992917813,-0.21951218898870162,0.38066034926431225,-0.014467335880422868,-0.15524477184742785
2019-09-10,0.06094621162254413,-0.21381143275630551,0.39778731054496774,-0.017543843505051043,-0.16106444213891521
2019-09-11,0.06354250842248181,-0.19559408818673785,0.43918922215429695,-0.0399652501302913,-0.1780436119760286
2019-09-12,0.07256777114675839,-0.205588836160082,0.4090254675453595,-0.03920723323168477,-0.2143835638808273
2019-09-13,0.07171311592446869,-0.22618280335495572,0.4103908864734796,-0.020680722152955397,-0.22598106988710057
2019-09-16,0.07526025230450936,-0.22862693192402006,0.4337292826139865,0.009106721452072985,-0.11456175801471462
2019-09-17,0.08958834753184244,-0.22511386232330577,0.4944896636239568,0.014984581074714013,-0.15241379573427397
2019-09-18,0.08440516287400958,-0.2333990915076525,0.507498777571315,-0.00871075189746306,-0.16378713488757418
2019-09-19,0.08466449098930148,-0.2532299249702254,0.5223172927965889,-0.07424498516924438,-0.1701838033636464
2019-09-20,0.07581802310540567,-0.2733674478472328,0.5213068083041549,-0.07824991899586001,-0.183400257568673
2019-09-23,0.06528659772522867,-0.27961779891600635,0.5030246431398597,-0.1009438205624072,-0.17500000805468163
2019-09-24,0.06587300782361083,-0.3000631726401139,0.4425393545330686,-0.12200081258170611,-0.2045454820731222
2019-09-25,0.05976095526705198,-0.29757342866016673,0.4619691776737503,-0.14074962908229077,-0.22622949568951717
2019-09-26,0.06586350691253029,-0.30578509891415717,0.41366391661575497,-0.16865078854482776,-0.22724297072725816
2019-09-27,0.059437733530523056,-0.3033996439779046,0.37071796417245545,-0.16605758768170245,-0.2283256047421914
2019-09-30,0.05617975980112753,-0.30365149746115516,0.4012405592608514,-0.21038032940153006,-0.2568807350916521
2019-10-01,0.054706302076140495,-0.3053040268682008,0.39151402742737934,-0.20861861945598545,-0.2789948936640879
2019-10-02,0.04947280295634399,-0.31925782051068496,0.37849568312924364,-0.24698555815803677,-0.3115987665493139
2019-10-03,0.06301141466968023,-0.30818830535827224,0.379819107820211,-0.23400997577645377,-0.31127911884098103
2019-10-04,0.07522486596313624,-0.3020698618868625,0.41898367763139127,-0.25139664447299037,-0.31343283493569996
2019-10-07,0.08609271261766391,-0.2894736627462495,0.419980576864713,-0.25037994791025026,-0.29860227939070993
2019-10-08,0.08375209674571009,-0.3044328572256309,0.45359808784273,-0.24712197846071984,-0.3059273018121575
2019-10-09,0.10295352523888937,-0.29180326618132046,0.4640883898509509,-0.2918359699886052,-0.29910717109549445
2019-10-10,0.10744504996220804,-0.2827224980575439,0.5007617285712196,-0.3035780621282042,-0.2926675223613121
2019-10-11,0.14619373002058567,-0.2535211114457038,0.5548017303116524,-0.29466267570336135,-0.25747724373738884
2019-10-14,0.15384617949635157,-0.2625250658032081,0.5775542720975787,-0.26511452078240116,-0.2521738830894787
2019-10-15,0.16681295533446797,-0.2653871188829223,0.5461215994737797,-0.23138905997206313,-0.268518485229622
2019-10-16,0.15445021799280517,-0.2696629142660663,0.49742797379828946,-0.26934523798964594,-0.26371445743148975
2019-10-17,0.14334765072761668,-0.2907573655426327,0.46916069045246683,-0.25895518001030254,-0.25740618534720494
2019-10-18,0.14789340069679727,-0.2830310883629309,0.47883728186585184,-0.2693847762468919,-0.24291494614893175
2019-10-21,0.17058312247087476,-0.2597746876511248,0.5415800519881383,-0.27084901444461873,-0.23008243715132512
2019-10-22,0.1669549551422472,-0.2637794989805572,0.5083945858116274,-0.2775083466958012,-0.2296195688264863
2019-10-23,0.17301037434272992,-0.26140809576232893,0.5364693222833463,-0.26180421860134306,-0.20963366353929636
2019-10-24,0.18078608584984668,-0.25248511471772883,0.5893536377728384,-0.2685671375991074,-0.1645299448641751
2019-10-25,0.19574845399594185,-0.225188229922332,0.6230426073755724,-0.2615617830948316,-0.15800713429831598
2019-10-28,0.19576721668052047,-0.2273342163316665,0.5938697378006423,-0.22877807857463048,-0.18015484959495687
2019-10-29,0.19323242784939723,-0.24191375442552435,0.6343784734889228,-0.21320184784162813,-0.1919050952296718
2019-10-30,0.21203949976740802,-0.22129438625615266,0.5858756206156577,-0.18016975549954029,-0.1871013078585807
2019-10-31,0.2176259083812279,-0.25427206000886404,0.543406537091327,-0.2014581775744541,-0.19458300742662843
2019-11-01,0.21836004910487639,-0.25923442050708445,0.5240670986482995,-0.2003745403968571,-0.15228429204343083
2019-11-04,0.18685119109050427,-0.2647253534669912,0.45164671594532557,-0.156439364410738,-0.12258540964740053
2019-11-05,0.16478756428513588,-0.24351296822602045,0.44912652053722546,-0.1517756809698087,-0.10368144785382803
2019-11-06,0.1747826285984205,-0.25840474993930307,0.3639023943645198,-0.22744555320757623,-0.11203005637218996
2019-11-07,0.1516949095694508,-0.2682767453360843,0.3634134413546872,-0.23331018561963926,-0.0986343065731458
2019-11-08,0.11977031077970428,-0.2766773181629441,0.32508328649692503,-0.23117158289983494,-0.08192960291879829
2019-11-11,0.13305781867105093,-0.27053458480601617,0.3734703400290014,-0.2802349848199701,-0.0739875232068175
2019-11-12,0.13526971689960723,-0.2692307351779216,0.38335807659152366,-0.31448413693325206,-0.06535432568278764
2019-11-13,0.1439330790361393,-0.2702883819056959,0.371685862443618,-0.33269962540179876,-0.04166662845855964
2019-11-14,0.1533947926985481,-0.2866622284211406,0.3959697003502507,-0.37012397593199386,0.01881952736747618
2019-11-15,0.16652644954280982,-0.2881691753931858,0.4151422738619196,-0.465157658955584,0.01087867083814726
2019-11-18,0.16120907648131808,-0.3028720288562432,0.3618388462907018,-0.3679245011413502,-0.0066777902139319245
2019-11-19,0.15384616611363922,-0.30638851124602084,0.3577713553138959,-0.4425628046885784,-0.041425021759893405
2019-11-20,0.16314457460885246,-0.29356568981525694,0.3551724759998219,-0.46075271358792064,-0.01976941663963673
2019-11-21,0.17652094708439617,-0.2715369036462958,0.3823975362111625,-0.4498364193762492,0.08251990361374009
2019-11-22,0.16172733103713977,-0.2650936665700418,0.3641790823831305,-0.4289256204426583,0.05121520620391609
2019-11-25,0.17726888544106548,-0.24062282694037457,0.38396419427865697,-0.4549203039720141,0.1181901885492509
2019-11-26,0.16834173362821092,-0.22302154768858842,0.3493217638096111,-0.43750000689868546,0.11425960218877854
2019-11-27,0.16083335876464844,-0.21060279417561956,0.3358526492549853,-0.43760980942603445,0.10867584975213612
2019-11-29,0.14954804300859562,-0.23880595092786344,0.2833562795279395,-0.5275569917666626,0.09005629004582288
2019-12-02,0.15467327228766034,-0.23911494123773447,0.29133853467920234,-0.515772472079121,0.07359707443950138
2019-12-03,0.14827011418089317,-0.24567722041041662,0.34251787425851254,-0.49946408204910986,0.09599261235670443
2019-12-04,0.14390844601454575,-0.2617543538411458,0.3328658738849278,-0.4732498420493848,0.08163257189451668
2019-12-05,0.1756868956257874,-0.2581560457336197,0.36556027606737207,-0.4900880888387545,0.09033982537012457
2019-12-06,0.18379279533727363,-0.24964335846806987,0.38184442264501073,-0.48995752574516094,0.1261426112771905
2019-12-09,0.18440903210293094,-0.23861172877364378,0.4139121460372222,-0.52628699287481,0.10981100852650102
2019-12-10,0.19087839524967096,-0.23584906117405616,0.4194029922978227,-0.5239791712729996,0.15255817147188408
2019-12-11,0.20236093100166122,-0.23508264126240977,0.44206857880811484,-0.5125955725759884,0.12328770821780738
2019-12-12,0.20218119395863327,-0.23399714535305247,0.4573680808557857,-0.46089051830876715,0.14325325641888056
2019-12-13,0.1901993329824382,-0.24140347932514392,0.45945946959213013,-0.47129183519001333,0.11418374028683563
2019-12-16,0.218410096402509,-0.2173295087019395,0.5127182582453115,-0.41365851425543065,0.16358599886193687
2019-12-17,0.22184877545809628,-0.20594634956084992,0.5538540223051714,-0.38035522525847865,0.21722492815273098
2019-12-18,0.23208184738753865,-0.21109512111079695,0.5653964726622039,-0.42973322000100145,0.30132786728905847
2019-12-19,0.24440621175197608,-0.19421793402609633,0.607668021979387,-0.41605836967885157,0.2754490168779407
2019-12-20,0.26113535553936945,-0.14647667178992888,0.64064166061313,-0.4073089725417207,0.2993826921263689
2019-12-23,0.28647689791798636,-0.2126111672410942,0.6616135178666527,-0.4323966916927621,0.3270637632448127
2019-12-24,0.3065824681469343,-0.20782396867160557,0.7090505438908874,-0.41931078922261455,0.3745963950700068
2019-12-26,0.2810572223055929,-0.21728785453751218,0.663281793800821,-0.38044633174894343,0.30202028686909865
2019-12-27,0.29964540730982925,-0.2194928311575528,0.6659470963474532,-0.39916840658803227,0.34199584209889244
2019-12-30,0.28571426168621056,-0.21257961680668697,0.6532041608754617,-0.38321168416728674,0.3525709028854303
2019-12-31,0.2783594738014598,-0.21257961680668697,0.660377385651103,-0.3176850977325167,0.3260870209069897
2020-01-02,0.2828370858719414,-0.2004772923842617,0.6998402862058198,-0.3274806260807692,0.30050760644796126
2020-01-03,0.2840707950411299,-0.19190289603467636,0.7068315912745828,-0.3230070215012796,0.3246231716409649
2020-01-06,0.2586805055400859,-0.24009143643342667,0.6169665567759317,-0.33878038853352793,0.2927307910512751
2020-01-07,0.2377682874218949,-0.2419847316018394,0.6017163249694666,-0.3182936254575818,0.27599612858273154
2020-01-08,0.21676540008331932,-0.25755286301822367,0.6180625725841438,-0.3278092435481465,0.20571427118210567
2020-01-09,0.20721478617613884,-0.2750929265230445,0.618905487460891,-0.3302530942115301,0.13031670185767985
2020-01-10,0.20233133265541198,-0.270170282040527,0.5783834821758557,-0.3115151145241477,0.11801796584883799
2020-01-13,0.21673641790184783,-0.2581602121967875,0.62530654152314,-0.35070906726777756,0.11926607671846431
2020-01-14,0.22624049644321198,-0.25018672857169005,0.6432431449563376,-0.43361343255563944,0.14873715762399306
2020-01-15,0.23717406336391642,-0.26327595618690336,0.628683637197569,-0.4279247667831243,0.10727275501598012
2020-01-16,0.24664425852062394,-0.27104875085920493,0.6495556659127336,-0.4301913424889224,0.1112115276284009
2020-01-17,0.24270224378333982,-0.28395066602063374,0.6336728370611617,-0.45030068234097453,0.11786040092538402
2020-01-21,0.23242344338109014,-0.3204022998349294,0.6451613564810517,-0.47659275024904296,0.08222805632159144
2020-01-22,0.24149375944820167,-0.30780562066711975,0.6501731808461041,-0.4405253260474762,0.07014386160058626
2020-01-23,0.23171731118698363,-0.3211412083995336,0.6242717701389392,-0.4321550785387607,0.05520358788669659
2020-01-24,0.21978913665170746,-0.34204792168263326,0.570823579676011,-0.4580860477442772,0.02327665417242329
2020-01-27,0.19838710595368128,-0.37347671034996427,0.46691175278237546,-0.4656934106881554,-0.013333299424913195
2020-01-28,0.21180274129328877,-0.36906469795349717,0.471248861781575,-0.4209094487517726,0.027397278169906794
2020-01-29,0.20015881441997968,-0.3675832153316606,0.5031818043101918,-0.4328820258772236,0.0
2020-01-30,0.1794466819143991,-0.3830242984235941,0.47132060868592496,-0.44014081695564317,-0.02807014960808167
2020-01-31,0.15666408736043314,-0.4120956751272957,0.38042079270356055,-0.43156647566270745,-0.04493393936043157
2020-02-03,0.15235879867426735,-0.407932030847447,0.4344190641516416,-0.41833811458707115,-0.09802238453181275
2020-02-04,0.18259521385905908,-0.39210157263447076,0.4876033537809848,-0.3841950796660769,-0.09217394953188689
2020-02-05,0.18315308470537028,-0.3835904754019577,0.5025929721207277,-0.3893989702227522,-0.052258649652914074
2020-02-06,0.1872571770661999,-0.37776195948739766,0.5094501010821008,-0.39002932937960033,-0.051236743758150884
2020-02-07,0.19291337370554668,-0.3848920557280631,0.5192140390856553,-0.3703703996123802,-0.044263756515482436
2020-02-10,0.204904994348499,-0.37031595069734896,0.5474933588787205,-0.40524280703353444,-0.05956677364230086
2020-02-11,0.21608830482438854,-0.3594674885947045,0.599213352041134,-0.4057602977434959,-0.04632154571114219
2020-02-12,0.20203600870957789,-0.36143696342274545,0.6583044446748882,-0.3943720957692507,-0.03136195632445026
2020-02-13,0.1990631657712973,-0.36270188119612606,0.6174322322087539,-0.3819594455040368,-0.04409171016509162
2020-02-14,0.19735819614909716,-0.36695908960355594,0.5880608377976083,-0.3762505308676462,-0.04616722596732319
2020-02-18,0.2063615032244771,-0.36849815923385226,0.6229014854001204,-0.3544249347799283,-0.06490181267344391
2020-02-19,0.2063125752422619,-0.3761732775919318,0.6975000699361166,-0.35554616942276274,-0.05093373865841984
2020-02-20,0.20447527860572226,-0.39255017771748163,0.7529314104468235,-0.367684482796694,-0.05448453944486403
2020-02-21,0.20431762251130162,-0.4100358670420748,0.6715867764665548,-0.3835901686943003,-0.06060608249941017
2020-02-24,0.1603990940459762,-0.4374111229487609,0.5596185181417208,-0.40216488830099706,-0.10125523493388085
2020-02-25,0.13726993612649233,-0.4452347113836356,0.5001983763703631,-0.4234961861498309,-0.10112360476701991
2020-02-26,0.13272317088934896,-0.4491103440537864,0.51782148850958,-0.42372189313200054,-0.12381775751399822
2020-02-27,0.1096626004109722,-0.45779684035000257,0.4701854201100637,-0.45531740734473464,-0.17746009667161255
2020-02-28,0.10392612819526786,-0.4485507225845071,0.46348319057175835,-0.4702789881133537,-0.20920502425963947
